date,country,href,tite
1994-09-15,Turkey,/en/documents/eur44/099/1994/en/,"UA 342/94 - Turkey: fear of torture: Musa Ulusoylu, Ozer Akdemir, Mehmet Ali Gurel, Aysenur Ilkiz, Devrim Osman Celebioglu, Mujdat Yilmaz, Emine Ogun Yilmaz"
1994-09-15,Turkey,/en/documents/eur44/099/1994/es/,"UA 342/94 - Turkey: fear of torture: Musa Ulusoylu, Ozer Akdemir, Mehmet Ali Gurel, Aysenur Ilkiz, Devrim Osman Celebioglu, Mujdat Yilmaz, Emine Ogun Yilmaz"
1994-09-15,NA,/en/documents/eur70/021/1994/es/,"UA 341/94 - Yugoslavia (Kosovo province): ill-treatment: Mete Zekaj, Bejtullah Ismaili, Mulla Ajni Ramadani, Harun Shabanaj, Zeqe Hasaj, Rrustem Latifaj, Sali Ahmetaj, Xhavit Shala, Deli Haklaj, Isa Ahmetgjekaj, Rexhep Ahetaj, Xhemail Bajraktari, Valon Is"
1994-09-15,NA,/en/documents/eur70/021/1994/en/,"UA 341/94 - Yugoslavia (Kosovo province): ill-treatment: Mete Zekaj, Bejtullah Ismaili, Mulla Ajni Ramadani, Harun Shabanaj, Zeqe Hasaj, Rrustem Latifaj, Sali Ahmetaj, Xhavit Shala, Deli Haklaj, Isa Ahmetgjekaj, Rexhep Ahetaj, Xhemail Bajraktari, Valon Is"
1994-09-15,Brazil,/en/documents/amr19/019/1994/es/,"UA 343/94 - Brazil: death threats / fear for safety: Cesar Gomes Gama, Jose Antonio Moura Bonfim, Marcos Cardoso, Elenaldo dos Santos Santana; and other employees of the CINFORM newspaper in Aracajua, Sergipe State"
1994-09-14,Americas,/en/documents/amr23/071/1994/en/,"Further information on UA 55/94 (AMR 23/20/94, 17 February) - Colombia: extrajudicial executions / fear for safety: Jose del Carmen Balcedo, Ciro Blanco Caceres, Adolfo Calderon Florez, Jose Alexis Fuentes Guerrero, Juan Lozano Gonzalez, Fructuoso Rincon"
1994-09-14,Americas,/en/documents/amr23/071/1994/es/,"Further information on UA 55/94 (AMR 23/20/94, 17 February) - Colombia: extrajudicial executions / fear for safety: Jose del Carmen Balcedo, Ciro Blanco Caceres, Adolfo Calderon Florez, Jose Alexis Fuentes Guerrero, Juan Lozano Gonzalez, Fructuoso Rincon"
1994-09-14,Cambodia,/en/documents/asa23/013/1994/es/,"UA 340/94 - Cambodia: arbitrary killings / fear for safety: Onc Sorn, Srey, Tran Van Trung, Nguyen Thi Ngoo, Tran Van Nguyen, Nguyen Thi Thao (killed); Ethnic Vietnamese villagers in Kandal Province (fear for safety)"
1994-09-14,United States of America,/en/documents/amr51/075/1994/en/,"Further information on EXTRA 32/94 (AMR 51/47/94, 27 June; and follow-up AMR 51/50/94, 5 July) - USA: Expansion of the Federal Death Penalty"
1994-09-14,Cambodia,/en/documents/asa23/013/1994/en/,"UA 340/94 - Cambodia: arbitrary killings / fear for safety: Onc Sorn, Srey, Tran Van Trung, Nguyen Thi Ngoo, Tran Van Nguyen, Nguyen Thi Thao (killed); Ethnic Vietnamese villagers in Kandal Province (fear for safety)"
1994-09-13,Venezuela,/en/documents/amr53/009/1994/en/,UA 339/94 - Venezuela: ill-treatment / prisoner of conscience: Gabriel Rival Granadillo
1994-09-13,Turkey,/en/documents/eur44/098/1994/es/,"UA 338/94 - Turkey: ""disappearance"" / fear of extrajudicial execution: Sakir Oner"
1994-09-13,Turkey,/en/documents/eur44/095/1994/es/,"UA 337/94 - Turkey: fear of torture / ""disappearance"": Mehmet Balamir, Kadriye Ozcanli"
1994-09-13,Turkey,/en/documents/eur44/098/1994/en/,"UA 338/94 - Turkey: ""disappearance"" / fear of extrajudicial execution: Sakir Oner"
1994-09-13,Turkey,/en/documents/eur44/096/1994/es/,"Further information on UA 329/94 (EUR 44/93/94, 9 September) - Turkey: fear of torture / ""disappearance"": Dr Mustafa Ersoz, Fevzi Ersoz, Hikmet Senol"
1994-09-13,Turkey,/en/documents/eur44/097/1994/es/,"Further information on UA 314/94 (EUR 44/86/94, 26 August) - Turkey: fear of ""disappearance"" / fear of torture: Bisar Kurt"
1994-09-13,Turkey,/en/documents/eur44/096/1994/en/,"Further information on UA 329/94 (EUR 44/93/94, 9 September) - Turkey: fear of torture / ""disappearance"": Dr Mustafa Ersoz, Fevzi Ersoz, Hikmet Senol"
1994-09-13,Turkey,/en/documents/eur44/097/1994/en/,"Further information on UA 314/94 (EUR 44/86/94, 26 August) - Turkey: fear of ""disappearance"" / fear of torture: Bisar Kurt"
1994-09-13,Venezuela,/en/documents/amr53/009/1994/es/,UA 339/94 - Venezuela: ill-treatment / prisoner of conscience: Gabriel Rival Granadillo
1994-09-13,Turkey,/en/documents/eur44/095/1994/en/,"UA 337/94 - Turkey: fear of torture / ""disappearance"": Mehmet Balamir, Kadriye Ozcanli"
1994-09-11,Americas,/en/documents/amr23/070/1994/en/,"Further information on EXTRA 34/94 (AMR 23/53/94, 7 July; and follow-ups AMR 23/55/94, 8 July and AMR 23/57/94, 1 August) - Colombia: ""disappearances"": President must promulgate draft law against ""disappearances"""
1994-09-11,Americas,/en/documents/amr13/005/1994/en/,UA 336/94 - Argentina: death threats: Elena Mendoza
1994-09-11,Americas,/en/documents/amr13/005/1994/es/,UA 336/94 - Argentina: death threats: Elena Mendoza
1994-09-08,Americas,/en/documents/amr34/039/1994/en/,"UA 334/94 - Guatemala: fear for safety / extrajudicial execution: Victor Manuel Alex, Sergio Miguel Chavez (""El Chupado"")"
1994-09-08,Middle East and North Africa,/en/documents/mde23/004/1994/en/,"UA 333/94 - Saudi Arabia: fear of torture or ill-treatment: Dr 'Abdullah al-Hamed, Dr Muhsin al-'Awaji"
1994-09-08,Viet Nam,/en/documents/asa41/008/1994/en/,UA 331/94 - Socialist Republic of Viet Nam: death penalty: Nguyen Si Tuan
1994-09-08,Viet Nam,/en/documents/asa41/008/1994/es/,UA 331/94 - Socialist Republic of Viet Nam: death penalty: Nguyen Si Tuan
1994-09-08,Turkey,/en/documents/eur44/094/1994/en/,"UA 330/94 - Turkey: fear of torture: Nadire Celik, Senay Hanoglu, Medine Goyuk, Ayla Ozcan, Zeynep (family name unknown), Tuncay (family name unknown)"
1994-09-08,Turkey,/en/documents/eur44/093/1994/es/,"UA 329/94 - Turkey: fear of torture / ""disappearance"": Dr Mustafa Ersoz, Fevzi Ersoz, Hikmet Senol"
1994-09-08,Africa,/en/documents/afr51/004/1994/en/,UA 335/94 - Sierra Leone: death penalty: Amara Conteh
1994-09-08,Africa,/en/documents/afr51/004/1994/es/,UA 335/94 - Sierra Leone: death penalty: Amara Conteh
1994-09-08,Americas,/en/documents/amr34/038/1994/en/,"UA 328/94 - Guatemala: apparent extrajudicial execution / fear for safety: Rene Cabrera Estrada, Efrain Recinos Gomez, Basilio Guzman Juarez, Diego Orozco"
1994-09-08,Turkey,/en/documents/eur44/094/1994/es/,"UA 330/94 - Turkey: fear of torture: Nadire Celik, Senay Hanoglu, Medine Goyuk, Ayla Ozcan, Zeynep (family name unknown), Tuncay (family name unknown)"
1994-09-08,Middle East and North Africa,/en/documents/mde23/004/1994/es/,"UA 333/94 - Saudi Arabia: fear of torture or ill-treatment: Dr 'Abdullah al-Hamed, Dr Muhsin al-'Awaji"
1994-09-08,Mexico,/en/documents/amr41/017/1994/en/,"UA 332/94 - Mexico: arbitrary killing / fear for safety: Roberto Hernandez Paniagua, Enrique Murias"
1994-09-08,Turkey,/en/documents/eur44/093/1994/en/,"UA 329/94 - Turkey: fear of torture / ""disappearance"": Dr Mustafa Ersoz, Fevzi Ersoz, Hikmet Senol"
1994-09-08,Americas,/en/documents/amr34/039/1994/es/,"UA 334/94 - Guatemala: fear for safety / extrajudicial execution: Victor Manuel Alex, Sergio Miguel Chavez (""El Chupado"")"
1994-09-08,Americas,/en/documents/amr34/038/1994/es/,"UA 328/94 - Guatemala: apparent extrajudicial execution / fear for safety: Rene Cabrera Estrada, Efrain Recinos Gomez, Basilio Guzman Juarez, Diego Orozco"
1994-09-08,Mexico,/en/documents/amr41/017/1994/es/,"UA 332/94 - Mexico: arbitrary killing / fear for safety: Roberto Hernandez Paniagua, Enrique Murias"
1994-09-07,Haiti,/en/documents/amr36/045/1994/es/,"Further information on UA 417/93 (AMR 36/35/93, 26 November; and follow-ups AMR 36/03/94, 21 January; AMR 36/11/94, 8 March and AMR 36/19/94, 19 April) - Haiti: fear for safety / medical concern / legal concern / fear of ill-treatment: Balaguer Metayer ("""
1994-09-07,United States of America,/en/documents/amr51/074/1994/en/,"EXTRA 53/94 - USA (Texas): death penalty: George Lott, Warren Bridge, Herman Clark, Walter Williams"
1994-09-07,Haiti,/en/documents/amr36/045/1994/en/,"Further information on UA 417/93 (AMR 36/35/93, 26 November; and follow-ups AMR 36/03/94, 21 January; AMR 36/11/94, 8 March and AMR 36/19/94, 19 April) - Haiti: fear for safety / medical concern / legal concern / fear of ill-treatment: Balaguer Metayer ("""
1994-09-07,United States of America,/en/documents/amr51/074/1994/es/,"EXTRA 53/94 - USA (Texas): death penalty: George Lott, Warren Bridge, Herman Clark, Walter Williams"
1994-09-06,Georgia,/en/documents/eur56/010/1994/en/,"Further information on UA 277/94 (EUR 56/07/94, 19 July; and follow-up EUR 56/09/94, 18 August) - Georgia: fear of torture / legal concern / medical concern: Zaza Tsiklauri, Viktor Domukhovsky, Mamuka Danelia and Zurab Bardzimashvili"
1994-09-06,Georgia,/en/documents/eur56/010/1994/es/,"Further information on UA 277/94 (EUR 56/07/94, 19 July; and follow-up EUR 56/09/94, 18 August) - Georgia: fear of torture / legal concern / medical concern: Zaza Tsiklauri, Viktor Domukhovsky, Mamuka Danelia and Zurab Bardzimashvili"
1994-09-06,Americas,/en/documents/amr23/069/1994/en/,"UA 327/94 - Colombia: fear of ""disappearance"": Manuel Guillermo Omeara Miraval"
1994-09-06,Africa,/en/documents/afr57/004/1994/en/,"UA 326/94 - Togo: ""disappearance"" / fear of extrajudicial killing: David Bruce"
1994-09-06,Mexico,/en/documents/amr41/016/1994/en/,"UA 325/94 - Mexico: torture / fear for safety: David Lozano Tovar, and other human rights and student activists"
1994-09-06,Mexico,/en/documents/amr41/016/1994/es/,"UA 325/94 - Mexico: torture / fear for safety: David Lozano Tovar, and other human rights and student activists"
1994-09-06,Americas,/en/documents/amr23/069/1994/es/,"UA 327/94 - Colombia: fear of ""disappearance"": Manuel Guillermo Omeara Miraval"
1994-09-06,Haiti,/en/documents/amr36/044/1994/en/,"Further information on UA 281/94 (AMR 36/30/94, 20 July) - Haiti: ""disappearance"" / extrajudicial execution / fear for safety: Moise Paul, Emile Georges"
1994-09-06,Africa,/en/documents/afr57/004/1994/es/,"UA 326/94 - Togo: ""disappearance"" / fear of extrajudicial killing: David Bruce"
1994-09-06,Haiti,/en/documents/amr36/044/1994/es/,"Further information on UA 281/94 (AMR 36/30/94, 20 July) - Haiti: ""disappearance"" / extrajudicial execution / fear for safety: Moise Paul, Emile Georges"
1994-09-05,Haiti,/en/documents/amr36/042/1994/es/,"UA 322/94 - Haiti: fear for safety: Gabriel Louine, Romain Castri"
1994-09-05,Turkey,/en/documents/eur44/090/1994/en/,"Further information on UA 232/94 (EUR 44/48/94, 15 June; and follow-up EUR 44/56/94, 13 July) - Turkey: ""disappearance"" / fear of torture: Ismail Agaya"
1994-09-05,Turkey,/en/documents/eur44/091/1994/en/,"Further information on EXTRA 42/94 (EUR 44/72/94, 29 July) - Turkey: ""disappearance"" / fear of torture: Imam Dogan, Mustafa Aslan"
1994-09-05,Haiti,/en/documents/amr36/042/1994/en/,"UA 322/94 - Haiti: fear for safety: Gabriel Louine, Romain Castri"
1994-09-05,Turkey,/en/documents/eur44/090/1994/es/,"Further information on UA 232/94 (EUR 44/48/94, 15 June; and follow-up EUR 44/56/94, 13 July) - Turkey: ""disappearance"" / fear of torture: Ismail Agaya"
1994-09-05,Americas,/en/documents/amr23/068/1994/en/,"UA 324/94 - Colombia: fear for safety / possible extrajudicial executions: Argelio Pina Ardila, Custodia Ardila de Pina, Gustavo Pina Ardila, Argelio Pina Ardila, Heriberto Hurtado Pina, Jairo Pina Ardila (killed), Claudia Pina (injured), Liliana Castillo"
1994-09-05,Americas,/en/documents/amr23/068/1994/es/,"UA 324/94 - Colombia: fear for safety / possible extrajudicial executions: Argelio Pina Ardila, Custodia Ardila de Pina, Gustavo Pina Ardila, Argelio Pina Ardila, Heriberto Hurtado Pina, Jairo Pina Ardila (killed), Claudia Pina (injured), Liliana Castillo"
1994-09-05,Haiti,/en/documents/amr36/043/1994/es/,UA 323/94 - Haiti: fear for safety: McArthur Fils-Aime
1994-09-05,Haiti,/en/documents/amr36/043/1994/en/,UA 323/94 - Haiti: fear for safety: McArthur Fils-Aime
1994-09-04,Americas,/en/documents/amr23/067/1994/en/,"UA 321/94 - Colombia: fear for safety / possible extrajudicial execution: Carlos Garcia Mallorca Tapias, Juan Carlos Garcia Mallorca Tapias; killed: Gabriel Ribon, Julio del Castillo, Eliecer Avila, Luis Perez, Amantine Villareal"
1994-09-04,Americas,/en/documents/amr23/067/1994/es/,"UA 321/94 - Colombia: fear for safety / possible extrajudicial execution: Carlos Garcia Mallorca Tapias, Juan Carlos Garcia Mallorca Tapias; killed: Gabriel Ribon, Julio del Castillo, Eliecer Avila, Luis Perez, Amantine Villareal"
1994-09-04,Malaysia,/en/documents/asa28/007/1994/en/,"Further information on UA 289/94 (ASA 28/06/94, 3 August) - Malaysia: arrests and harassment of Islamic followers: Khadija Aam, Ashaari Muhammad, Mubaraka Muhammad, Soad Sulayman"
1994-09-04,Malaysia,/en/documents/asa28/007/1994/es/,"Further information on UA 289/94 (ASA 28/06/94, 3 August) - Malaysia: arrests and harassment of Islamic followers: Khadija Aam, Ashaari Muhammad, Mubaraka Muhammad, Soad Sulayman"
1994-09-01,Middle East and North Africa,/en/documents/mde14/008/1994/en/,"Further information on UA 248/94 (MDE 14/04/94, 24 June) - Iraq: amputation: Two men sentenced to amputation for theft"
1994-09-01,Ukraine,/en/documents/eur50/007/1994/es/,"Further information on EXTRA 22/94 (EUR 50/01/94, 12 April) - Ukraine: fear of imminent execution and new concern: ill-treatment: Vasily Mikhaylovich Krivonos"
1994-09-01,Middle East and North Africa,/en/documents/mde14/008/1994/es/,"Further information on UA 248/94 (MDE 14/04/94, 24 June) - Iraq: amputation: Two men sentenced to amputation for theft"
1994-09-01,Americas,/en/documents/amr34/037/1994/en/,"UA 320/94 - Guatemala: threats / intimidation / fear for safety: Maria Eugenia Villasenor, Hector Raul Orellana, Mario Salvador Jimenez, Miguel Manuel Pacheco Cardenas, and their families"
1994-09-01,United States of America,/en/documents/amr51/073/1994/en/,"Further information on EXTRA 45/94 (AMR 51/59/94, 5 August) - USA (Nebraska): death penalty: Harold Lamont ""Wili"" Otey"
1994-09-01,United States of America,/en/documents/amr51/073/1994/es/,"Further information on EXTRA 45/94 (AMR 51/59/94, 5 August) - USA (Nebraska): death penalty: Harold Lamont ""Wili"" Otey"
1994-09-01,Ukraine,/en/documents/eur50/007/1994/en/,"Further information on EXTRA 22/94 (EUR 50/01/94, 12 April) - Ukraine: fear of imminent execution and new concern: ill-treatment: Vasily Mikhaylovich Krivonos"
1994-09-01,Americas,/en/documents/amr34/037/1994/es/,"UA 320/94 - Guatemala: threats / intimidation / fear for safety: Maria Eugenia Villasenor, Hector Raul Orellana, Mario Salvador Jimenez, Miguel Manuel Pacheco Cardenas, and their families"
1994-08-31,Middle East and North Africa,/en/documents/mde17/009/1994/en/,"Further information on UA 288/93 (MDE 17/07/93, 24 August; and follow-up MDE 17/07/94, 6 July) - Kuwait: death penalty: Muhammad 'Ali Qulaib al-Rashidi"
1994-08-31,Middle East and North Africa,/en/documents/mde17/009/1994/es/,"Further information on UA 288/93 (MDE 17/07/93, 24 August; and follow-up MDE 17/07/94, 6 July) - Kuwait: death penalty: Muhammad 'Ali Qulaib al-Rashidi"
1994-08-31,Middle East and North Africa,/en/documents/mde14/005/1994/es/,"UA 319/94 - Iraq: amputation / tattooing: Sham'un Bulos, Isma'il Ahmad Sa'id"
1994-08-31,Middle East and North Africa,/en/documents/mde14/005/1994/en/,"UA 319/94 - Iraq: amputation / tattooing: Sham'un Bulos, Isma'il Ahmad Sa'id"
1994-08-30,India,/en/documents/asa20/033/1994/es/,"Further information on UA 304/94 (ASA 20/30/94, 17 August) - India: fear of further killings in Rajasthan: Shankarlal Soni, Chhitarlal, Ramuda, Mahesh Jain, Rajendra Singh, Mahiman Kaushik; and new names: Rajesh Singhal, Tejaram Bhil"
1994-08-30,India,/en/documents/asa20/033/1994/en/,"Further information on UA 304/94 (ASA 20/30/94, 17 August) - India: fear of further killings in Rajasthan: Shankarlal Soni, Chhitarlal, Ramuda, Mahesh Jain, Rajendra Singh, Mahiman Kaushik; and new names: Rajesh Singhal, Tejaram Bhil"
1994-08-29,Myanmar,/en/documents/asa16/015/1994/en/,"Further information on UA 293/94 (ASA 16/11/94, 10 August and follow-up ASA 16/13/94, 19 August) - Myanmar (Burma): fear of torture: Khin Maung Swe, Daw San San Nwe, U Sein Hla Oo, Dr Htun Myat Aye and new name: Ma Myat Mo Mo Tun, daughter of Daw San San"
1994-08-29,Americas,/en/documents/amr46/014/1994/es/,UA 318/94 - Peru: death threat: Henry Halanoca Hauyta
1994-08-29,China,/en/documents/asa17/029/1994/en/,UA 317/94 - People's Republic of China: ill-treatment / medical concern: Qin Yongmin
1994-08-29,Venezuela,/en/documents/amr53/008/1994/es/,"Further information on UA 308/94 (AMR 53/07/94, 23 August) - Venezuela: ill-treatment / torture: Jose Manuel Flores, Jose Gregorio Guedez, Ruben Sanchez, Jose Luis Sanchez; and new names: Freddy Perez Paniagua, and another student named Parra (first name"
1994-08-29,Myanmar,/en/documents/asa16/015/1994/es/,"Further information on UA 293/94 (ASA 16/11/94, 10 August and follow-up ASA 16/13/94, 19 August) - Myanmar (Burma): fear of torture: Khin Maung Swe, Daw San San Nwe, U Sein Hla Oo, Dr Htun Myat Aye and new name: Ma Myat Mo Mo Tun, daughter of Daw San San"
1994-08-29,Indonesia,/en/documents/asa21/040/1994/en/,"Further information on UA 242/94 (ASA 21/24/94, 22 June) - Indonesia: arbitrary detention / fear of torture: Jannes Hutahaen, Parlin Manihuruk, Muchtar Pakpahan, Maiyasyak Johan"
1994-08-29,Indonesia,/en/documents/asa21/040/1994/es/,"Further information on UA 242/94 (ASA 21/24/94, 22 June) - Indonesia: arbitrary detention / fear of torture: Jannes Hutahaen, Parlin Manihuruk, Muchtar Pakpahan, Maiyasyak Johan"
1994-08-29,Americas,/en/documents/amr46/014/1994/en/,UA 318/94 - Peru: death threat: Henry Halanoca Hauyta
1994-08-29,Haiti,/en/documents/amr36/041/1994/en/,"EXTRA 52/94 - Haiti: fear for safety / extrajudicial execution: Jean-Marie Vincent, and other members of the Montfortain religious order"
1994-08-29,Venezuela,/en/documents/amr53/008/1994/en/,"Further information on UA 308/94 (AMR 53/07/94, 23 August) - Venezuela: ill-treatment / torture: Jose Manuel Flores, Jose Gregorio Guedez, Ruben Sanchez, Jose Luis Sanchez; and new names: Freddy Perez Paniagua, and another student named Parra (first name"
1994-08-29,Turkey,/en/documents/eur44/087/1994/es/,"Further information on UA 302/94 (EUR 44/83/94, 16 August) - Turkey: fear of ""disappearance"" / torture / medical concern: Besir Ozen"
1994-08-29,China,/en/documents/asa17/029/1994/es/,UA 317/94 - People's Republic of China: ill-treatment / medical concern: Qin Yongmin
1994-08-29,Turkey,/en/documents/eur44/087/1994/en/,"Further information on UA 302/94 (EUR 44/83/94, 16 August) - Turkey: fear of ""disappearance"" / torture / medical concern: Besir Ozen"
1994-08-25,Myanmar,/en/documents/asa16/014/1994/es/,"Further information on UA 272/94 (ASA 16/08/94, 18 July; and follow-up ASA 16/12/94, 16 August) - Myanmar: fear of torture: Khin Zaw Win"
1994-08-25,Ethiopia,/en/documents/afr25/019/1994/en/,"Further information on UA 75/94 (AFR 25/08/94, 24 February) - Ethiopia: extrajudicial execution / fear for safety / torture and ill-treatment: Killed: Mohamed Omer Tubeh, Abdullahi Ganey, Deeg Mohamud Arab; detained: Korad Ahmed Salal (died in custody), G"
1994-08-25,Ethiopia,/en/documents/afr25/019/1994/es/,"Further information on UA 75/94 (AFR 25/08/94, 24 February) - Ethiopia: extrajudicial execution / fear for safety / torture and ill-treatment: Killed: Mohamed Omer Tubeh, Abdullahi Ganey, Deeg Mohamud Arab; detained: Korad Ahmed Salal (died in custody), G"
1994-08-25,Americas,/en/documents/amr23/066/1994/en/,"Further information on UA 295/94 (AMR 23/62/94, 10 August) - Colombia: possible extrajudicial execution / fear for safety: Manuel Cepeda Vargas, Aida Abella and new names: Hernan Motta, Alvaro Vasquez del Real, Jamie Caicedo, Cesar Carrillo, Hernando Hern"
1994-08-25,Turkey,/en/documents/eur44/086/1994/en/,"UA 314/94 - Turkey: fear of ""disappearance"" / fear of torture: Bisar Kurt"
1994-08-25,Turkey,/en/documents/eur44/085/1994/es/,"UA 313/94 - Turkey: ""disappearance"": Abdulgani Dag"
1994-08-25,Americas,/en/documents/amr23/065/1994/en/,"UA 315/94 - Colombia: death threats / extrajudicial executions: Marcos Tautiva, Omar Valbuena, Miguel Ospina"
1994-08-25,Myanmar,/en/documents/asa16/014/1994/en/,"Further information on UA 272/94 (ASA 16/08/94, 18 July; and follow-up ASA 16/12/94, 16 August) - Myanmar: fear of torture: Khin Zaw Win"
1994-08-25,United States of America,/en/documents/amr51/072/1994/en/,"Further information on EXTRA 32/94 (AMR 51/47/94, 27 June and follow-up AMR 51/50/94, 5 July) - United States of America: Expanision of the Federal Death Penalty"
1994-08-25,Americas,/en/documents/amr23/066/1994/es/,"Further information on UA 295/94 (AMR 23/62/94, 10 August) - Colombia: possible extrajudicial execution / fear for safety: Manuel Cepeda Vargas, Aida Abella and new names: Hernan Motta, Alvaro Vasquez del Real, Jamie Caicedo, Cesar Carrillo, Hernando Hern"
1994-08-25,Americas,/en/documents/amr23/065/1994/es/,"UA 315/94 - Colombia: death threats / extrajudicial executions: Marcos Tautiva, Omar Valbuena, Miguel Ospina"
1994-08-25,Haiti,/en/documents/amr36/040/1994/en/,"Further information on EXTRA 50/94 (AMR 36/38/94, 19 August) - Haiti: legal concern / ill-treatment: Gardy Le Blanc"
1994-08-25,Indonesia,/en/documents/asa21/039/1994/en/,UA 316/94 - Indonesia: legal concern: Munir SH
1994-08-25,Turkey,/en/documents/eur44/085/1994/en/,"UA 313/94 - Turkey: ""disappearance"": Abdulgani Dag"
1994-08-25,Ethiopia,/en/documents/afr25/020/1994/es/,"Further information on UA 194/94 (AFR 25/14/94, 19 May) - Ethiopia: legal concern / fear of torture: Hassan Jirreh Kalinle, Ahmed Ali Dahir, Shukri Yasin, Abdillahi Kalaas, Hassan Mohamed Farah, eight other members of the Region Five (the Ogaden) Regional"
1994-08-25,Turkey,/en/documents/eur44/086/1994/es/,"UA 314/94 - Turkey: fear of ""disappearance"" / fear of torture: Bisar Kurt"
1994-08-25,Ethiopia,/en/documents/afr25/020/1994/en/,"Further information on UA 194/94 (AFR 25/14/94, 19 May) - Ethiopia: legal concern / fear of torture: Hassan Jirreh Kalinle, Ahmed Ali Dahir, Shukri Yasin, Abdillahi Kalaas, Hassan Mohamed Farah, eight other members of the Region Five (the Ogaden) Regional"
1994-08-25,Indonesia,/en/documents/asa21/039/1994/es/,UA 316/94 - Indonesia: legal concern: Munir SH
1994-08-24,Ethiopia,/en/documents/afr25/018/1994/en/,"UA 312/94 - Ethiopia: ""disappearances"" / fear for safety: Abdi Sheikh Muhumed Irad, Haji Abdinasir Sheikh Mumin, Abdullahi Abdi (""Taflow""), Abshir Abdi Sugeh, Abdullahi Moallin Mohamed, Ali Deg Ahmed, Ali Mohamed Bedel, Ali Yare, Deg Yusuf Kariye, Ibado A"
1994-08-24,Cyprus,/en/documents/eur17/013/1994/en/,"UA 311/94 - Cyprus: conscientious objection: Georgios Louka Karamanos, Alvertos Louka Karamanos, Georgios Costa Antoniou, Andreas Ionathan Charalambous, Andreas Panayioti Georgiou, Panayiotis Dimitris Talia, Savva Costa Perikli, Dimosthenos Dimitraki Loiz"
1994-08-24,Ethiopia,/en/documents/afr25/018/1994/es/,"UA 312/94 - Ethiopia: ""disappearances"" / fear for safety: Abdi Sheikh Muhumed Irad, Haji Abdinasir Sheikh Mumin, Abdullahi Abdi (""Taflow""), Abshir Abdi Sugeh, Abdullahi Moallin Mohamed, Ali Deg Ahmed, Ali Mohamed Bedel, Ali Yare, Deg Yusuf Kariye, Ibado A"
1994-08-24,Cyprus,/en/documents/eur17/013/1994/es/,"UA 311/94 - Cyprus: conscientious objection: Georgios Louka Karamanos, Alvertos Louka Karamanos, Georgios Costa Antoniou, Andreas Ionathan Charalambous, Andreas Panayioti Georgiou, Panayiotis Dimitris Talia, Savva Costa Perikli, Dimosthenos Dimitraki Loiz"
1994-08-23,Haiti,/en/documents/amr36/039/1994/en/,"EXTRA 51/94 - Haiti: ""disappearance"": Vixene Thomas, Andre Noresca, Emmanuel Deus, Nicolas Seligny"
1994-08-23,Africa,/en/documents/afr20/004/1994/en/,"UA 310/94 - Chad: extrajudicial executions / fear for safety: fear of further killings after security forces extrajudicially execute more than 25 civilians including: Belelem Laoukoumnda, Philippe Mbaissei, Justin Helkom, Raymond Ekoudjewa, Joachim Meimbo"
1994-08-23,Africa,/en/documents/afr20/004/1994/es/,"UA 310/94 - Chad: extrajudicial executions / fear for safety: fear of further killings after security forces extrajudicially execute more than 25 civilians including: Belelem Laoukoumnda, Philippe Mbaissei, Justin Helkom, Raymond Ekoudjewa, Joachim Meimbo"
1994-08-23,India,/en/documents/asa20/031/1994/en/,"Further information on UA 61/94 (ASA 20/06/94, 18 February and follow-up ASA 20/16/94, 24 May) - India: fear of torture / illegal detention: Sukhwinder Singh"
1994-08-23,India,/en/documents/asa20/031/1994/es/,"Further information on UA 61/94 (ASA 20/06/94, 18 February and follow-up ASA 20/16/94, 24 May) - India: fear of torture / illegal detention: Sukhwinder Singh"
1994-08-22,Singapore,/en/documents/asa36/009/1994/en/,UA 309/94 - Singapore: death penalty: Angel Mou Puipeng
1994-08-22,Venezuela,/en/documents/amr53/007/1994/en/,"UA 308/94 - Venezuela: ill-treatment / torture: Jose Manuel Flores, Jose Gregorio Guedez, Ruben Sanchez, Jose Luis Sanchez"
1994-08-22,Singapore,/en/documents/asa36/009/1994/es/,UA 309/94 - Singapore: death penalty: Angel Mou Puipeng
1994-08-22,Viet Nam,/en/documents/asa41/007/1994/es/,UA 307/94 - Socialist Republic of Viet Nam: death penalty: Le Thi Thu Ha
1994-08-22,Viet Nam,/en/documents/asa41/007/1994/en/,UA 307/94 - Socialist Republic of Viet Nam: death penalty: Le Thi Thu Ha
1994-08-22,Venezuela,/en/documents/amr53/007/1994/es/,"UA 308/94 - Venezuela: ill-treatment / torture: Jose Manuel Flores, Jose Gregorio Guedez, Ruben Sanchez, Jose Luis Sanchez"
1994-08-21,Egypt,/en/documents/mde12/014/1994/es/,"Further information on UA 273/94 (MDE 12/12/94, 18 July and follow-up MDE 12/13/94, 28 July) - Egypt: death penalty: Mohammad Rashad 'Abd al-Hamid Higazy, Mohammad 'Abd al-'Alim Khalifa, Mas'ud al-'Arif Ibrahim, Tariq Ahmad 'Abd al-Samad, Usama Mohammad R"
1994-08-21,Egypt,/en/documents/mde12/014/1994/en/,"Further information on UA 273/94 (MDE 12/12/94, 18 July and follow-up MDE 12/13/94, 28 July) - Egypt: death penalty: Mohammad Rashad 'Abd al-Hamid Higazy, Mohammad 'Abd al-'Alim Khalifa, Mas'ud al-'Arif Ibrahim, Tariq Ahmad 'Abd al-Samad, Usama Mohammad R"
