date,country,href,tite
2008-11-21,Iran,/en/documents/mde13/170/2008/fr/,Iran: Action complémentaire – Craintes pour la sécurité / Craintes de torture et d’autres mauvais traitements / Prisonniers d’opinion présumés
2008-11-21,Iran,/en/documents/mde13/170/2008/es/,IRÁN. Temor por la seguridad / temor de tortura o malos tratos / posibles presos de conciencia
2008-11-21,Mexico,/en/documents/amr41/061/2008/es/,MÉXICO. Temor por la seguridad
2008-11-21,China,/en/documents/asa17/105/2008/en/,China: Death Penalty/Imminent execution:  Wo Weihan (m)
2008-11-21,China,/en/documents/asa17/105/2008/es/,CHINA. Pena de muerte / Ejecución inminente
2008-11-21,Nicaragua,/en/documents/amr43/004/2008/es/,NICARAGUA. Temor por la seguridad
2008-11-21,Mexico,/en/documents/amr41/061/2008/en/,Mexico: Fear for safety
2008-11-20,Iran,/en/documents/mde13/169/2008/es/,IRÁN. Pena de muerte / temor de ejecución inminente
2008-11-20,Iran,/en/documents/mde13/169/2008/en/,Iran: Further information on Death Penalty / Fear of imminent execution: Reza Alinejad (m)
2008-11-20,Iran,/en/documents/mde13/169/2008/fr/,Iran. Peine de mort / Craintes d'exécution imminente. Reza Alinejad
2008-11-19,Cambodia,/en/documents/asa23/043/2008/es/,CAMBOYA. Desalojo forzoso / Uso excesivo de la fuerza
2008-11-19,Cambodia,/en/documents/asa23/043/2008/en/,Cambodia: Forced eviction/ excessive use of force
2008-11-19,Cambodia,/en/documents/asa23/043/2008/fr/,Cambodge. Expulsions forcées / Recours excessif à la force. 300 familles du village d'Anlong Krom
2008-11-19,Philippines,/en/documents/asa35/010/2008/en/,Philippines: Further Information on James Balao (m)
2008-11-19,Philippines,/en/documents/asa35/010/2008/fr/,Philippines. Craintes de disparition forcée. James Balao
2008-11-19,Philippines,/en/documents/asa35/010/2008/es/,FILIPINAS . Posible desaparición forzada
2008-11-19,Burundi,/en/documents/afr16/007/2008/en/,"Burundi: Arbitrary arrest/ prisoner of conscience, Alexis Sinduhije (m)"
2008-11-19,Burundi,/en/documents/afr16/007/2008/fr/,Burundi. Arrestation arbitraire / Prisonnier d'opinion. Alexis Sinduhije
2008-11-19,Burundi,/en/documents/afr16/007/2008/es/,BURUNDI. Detención arbitraria / preso de conciencia
2008-11-19,Mexico,/en/documents/amr41/060/2008/fr/,Mexique. Craintes pour la sécurité. Alejandro Solalinde Guerra et les migrants qui ont assisté aux enlèvements commis le 5 novembre à Las Anonas
2008-11-18,Mexico,/en/documents/amr41/060/2008/en/,Mexico: Fear for safety
2008-11-18,Iran,/en/documents/mde13/168/2008/es/,IRÁN. Posible preso de conciencia / juicio injusto
2008-11-18,Iran,/en/documents/mde13/168/2008/en/,Iran: Further information on fear of torture/ possible prisoner of conscience/ unfair trial
2008-11-18,Iran,/en/documents/mde13/168/2008/fr/,Iran. Craintes de torture / Nouveaux sujets de préoccupation : Craintes d'emprisonnement pour raisons d'opinion / Procès inéquitable. Ebrahim Mehrnahad (ou Mehrnehad) ; Fazlorahman Jahras ; Abdollah Salarzahi ; Asadollah Shahbaksh
2008-11-17,Nicaragua,/en/documents/amr43/003/2008/es/,NICARAGUA. Temor por la seguridad / amenazas de muerte
2008-11-17,Nicaragua,/en/documents/amr43/003/2008/fr/,Nicaragua. Craintes pour la sécurité / Menaces de mort. Patricia Orozco (f)
2008-11-17,India,/en/documents/asa20/029/2008/fr/,Inde. Des défenseurs des droits humains chargés de veiller au bon déroulement des élections dans l'État de Jammu-et-Cachemire placés en détention arbitraire
2008-11-17,Nicaragua,/en/documents/amr43/003/2008/en/,Nicaragua: Fear for safety/Death threats: Patricia Orozco
2008-11-14,Mexico,/en/documents/amr41/059/2008/en/,Mexico: Prisoners of conscience
2008-11-14,Mexico,/en/documents/amr41/059/2008/es/,MÉXICO. Presos de conciencia
2008-11-14,Ethiopia,/en/documents/afr25/012/2008/fr/,Éthiopie. Détention arbitraire / Torture et autres formes de mauvais traitements
2008-11-14,Ethiopia,/en/documents/afr25/012/2008/es/,ETIOPÍA. Reclusión arbitraria / tortura u otros malos tratos
2008-11-14,Mexico,/en/documents/amr41/059/2008/fr/,Mexique. Prisonniers d'opinion. Membres de l'Organisation du peuple indigène me’phaa (OPIM) : Raúl Hernández ; Manuel Cruz ; Orlando Manzanarez ; Natalio Ortega ; Romualdo Santiago ; ainsi que 10 autres membres de l'OPIM
2008-11-14,Ethiopia,/en/documents/afr25/012/2008/en/,Ethiopia: Arbitrary detention/torture or other ill-treatment
2008-11-13,Iran,/en/documents/mde13/167/2008/fr/,Iran. Prisonnier d'opinion / Torture. Abbas Lisani
2008-11-13,Iran,/en/documents/mde13/167/2008/en/,Iran: Further Information on Prisoner of conscience/ Torture: Abbas Lisani (or Leysani) (m)
2008-11-13,Iran,/en/documents/mde13/167/2008/es/,IRÁN. Preso de conciencia / Tortura
2008-11-12,Iran,/en/documents/mde13/166/2008/fr/,Iran. Arrestations arbitraires / Craintes de torture ou d'autres mauvais traitements / Prisonnière d'opinion. Mahboubeh Karami (f)
2008-11-12,Iran,/en/documents/mde13/166/2008/es/,IRÁN. Detención arbitraria / Temor de tortura u otros malos tratos/ Presa de conciencia
2008-11-12,Iran,/en/documents/mde13/166/2008/en/,"Iran: Further Information on Arbitrary arrest/fear of torture or other ill-treatment/prisoner of conscience, Mahboubeh Karami (f)"
2008-11-12,United States of America,/en/documents/amr51/137/2008/en/,USA: Further information on Legal concern
2008-11-12,United States of America,/en/documents/amr51/137/2008/fr/,États-Unis. Préoccupations d'ordre juridique. 17 Ouïghours détenus à Guantánamo
2008-11-12,United States of America,/en/documents/amr51/137/2008/es/,EE. UU. Preocupación jurídica
2008-11-12,Sweden,/en/documents/eur42/007/2008/en/,"Sweden: Further Information on Forcible return/ torture, Terhas Mlash Abraha (f)"
2008-11-12,Sweden,/en/documents/eur42/007/2008/fr/,Suède. Renvoi forcé / Torture. Terhas Mlash Abraha (f)
2008-11-12,Sweden,/en/documents/eur42/007/2008/es/,SUECIA. Devolución/ tortura
2008-11-12,Iraq,/en/documents/mde14/028/2008/es/,IRAK. Temor por la seguridad
2008-11-12,Iraq,/en/documents/mde14/028/2008/fr/,Irak. Craintes pour la sécurité. Akhtar Mohammed Mustafa (f) ; Melko Abbas Mohammed
2008-11-12,Iraq,/en/documents/mde14/028/2008/en/,Iraq: Fear for safety
2008-11-11,Saudi Arabia,/en/documents/mde23/045/2008/en/,Saudi Arabia: Fear of torture and other ill-treatment
2008-11-11,Saudi Arabia,/en/documents/mde23/045/2008/es/,ARABIA SAUDÍ. Temor de tortura y otros malos tratos
2008-11-11,Iran,/en/documents/mde13/165/2008/fr/,Iran. Détention arbitraire / Craintes de torture ou d'autres mauvais traitements. Esha Momeni (f)
2008-11-11,Iran,/en/documents/mde13/165/2008/en/,"Iran: Further Information on Arbitrary detention/Fear of torture or other ill-treatment, Esha Momeni (f)"
2008-11-11,Iran,/en/documents/mde13/165/2008/es/,IRÁN. Detención arbitraria / temor de tortura u otros malos tratos
2008-11-11,Iraq,/en/documents/mde14/027/2008/fr/,Irak. Peine de mort. Riyadh Jasim Mohammed ; Mohammed Sultan ; Omar Rahmatullah ; Yusef Jadu
2008-11-11,Iraq,/en/documents/mde14/027/2008/es/,IRAK. Pena de muerte
2008-11-11,Iraq,/en/documents/mde14/027/2008/en/,Iraq: Death penalty
2008-11-11,United States of America,/en/documents/amr51/135/2008/en/,USA (Kentucky): Death penalty: Marco Allen Chapman (m)
2008-11-11,United States of America,/en/documents/amr51/135/2008/fr/,États-Unis (Kentucky). Peine de mort. Marco Allen Chapman
2008-11-11,Ethiopia,/en/documents/afr25/011/2008/es/,ETIOPÍA. Reclusión arbitraria / tortura
2008-11-11,Ethiopia,/en/documents/afr25/011/2008/fr/,Éthiopie. Informations complémentaires sur détention arbitraire / torture
2008-11-11,Saudi Arabia,/en/documents/mde23/045/2008/fr/,Arabie saoudite. Craintes de torture et d'autres formes de mauvais traitements 
2008-11-11,United States of America,/en/documents/amr51/135/2008/es/,EE. UU. (Kentucky). Pena de muerte
2008-11-11,Ethiopia,/en/documents/afr25/011/2008/en/,Ethiopia: Further information on Arbitrary Detention / Torture
2008-11-10,Iran,/en/documents/mde13/164/2008/fr/,Iran. Prisonnier d'opinion / Préoccupations pour la santé. Emadeddin Baghi
2008-11-10,Iran,/en/documents/mde13/164/2008/en/,Iran: Further information on Prisoner of conscience/ Medical concern: Emadeddin Baghi (m)
2008-11-10,Iran,/en/documents/mde13/164/2008/es/,IRÁN.  Preso de conciencia / Preocupación médica
2008-11-07,Israel and Occupied Palestinian Territories,/en/documents/mde15/046/2008/es/,ISRAEL Y LOS TERRITORIOS PALESTINOS OCUPADOS.Preocupación médica
2008-11-07,Zimbabwe,/en/documents/afr46/034/2008/fr/,Zimbabwe. Torture et autres mauvais traitements / Prisonnières d'opinion. Jenni Williams (f) ; Magodonga Mahlangu (f)
2008-11-07,Zimbabwe,/en/documents/afr46/034/2008/es/,ZIMBABUE. Tortura y otros malos tratos / presas de conciencia
2008-11-07,Zimbabwe,/en/documents/afr46/034/2008/en/,Zimbabwe: Further Information on Torture and other ill-treatment/ prisoners of conscience
2008-11-07,Mexico,/en/documents/amr41/058/2008/en/,Mexico: Further information on fear for safety/ death threats
2008-11-07,Mexico,/en/documents/amr41/058/2008/fr/,Mexique. Craintes pour la sécurité / Menaces de mort. Marisela Ortíz Rivera (f) ; Norma Andrade (f) ; María Luisa García Andrade (f)
2008-11-07,NA,/en/documents/mde15/046/2008/fr/,Israël /Territoires palestiniens occupés. Action complémentaire. Inquiétudes pour la santé
2008-11-07,Israel and Occupied Palestinian Territories,/en/documents/mde15/046/2008/en/,Israel/Occupied Palestinian Territories: Further information on medical concern
2008-11-07,Mexico,/en/documents/amr41/058/2008/es/,MÉXICO. Temor por la seguridad / amenazas de muerte
2008-11-06,Philippines,/en/documents/asa35/009/2008/fr/,Philippines. Craintes de disparition forcée. James Balao
2008-11-06,Philippines,/en/documents/asa35/009/2008/es/,FILIPINAS. Posible desaparición forzada
2008-11-06,Philippines,/en/documents/asa35/009/2008/en/,"Philippines: Further Information on Possible enforced disappearance, James Balao (m)"
2008-11-06,Saudi Arabia,/en/documents/mde23/044/2008/en/,Saudi Arabia: Further Information on Risk of Imminent Execution
2008-11-06,Saudi Arabia,/en/documents/mde23/044/2008/es/,ARABIA SAUDÍ. Riesgo inminente de ejecución
2008-11-06,Guatemala,/en/documents/amr34/023/2008/fr/,Guatémala. Craintes pour la sécurité. Miguel Arturo Albizures Pedrosa ainsi que ses proches. Les autres membres de COMUNICARTE et ceux de No'j
2008-11-06,Saudi Arabia,/en/documents/mde23/044/2008/fr/,Arabie saoudite. Craintes d'exécutions imminentes. Ali Hassan Issa al Buri ; Qassim Bin Rida Bin Sulayman al Mahdi ; Khalid Bin Muhammad Issa al Qadihi
2008-11-06,Guatemala,/en/documents/amr34/023/2008/en/,Guatemala: Fear for Safety
2008-11-06,Guatemala,/en/documents/amr34/023/2008/es/,GUATEMALA. Temor por la seguridad
2008-11-05,Colombia,/en/documents/amr23/042/2008/es/,COLOMBIA. Temor por la seguridad / amenazas de muerte
2008-11-05,Colombia,/en/documents/amr23/042/2008/fr/,Colombie. Craintes pour la sécurité / Menaces de mort. Jesús Emilio Tuberquia ainsi que les membres de la « communauté de paix » de San José de Apartadó
2008-11-05,Colombia,/en/documents/amr23/042/2008/en/,Colombia: Fear for safety/Death threats
2008-11-05,Brazil,/en/documents/amr19/015/2008/fr/,Brésil. Craintes pour la sécurité. Katia Camargo (f) et ses deux enfants
2008-11-05,Brazil,/en/documents/amr19/015/2008/es/,BRASIL. Temor por la seguridad
2008-11-05,Brazil,/en/documents/amr19/015/2008/en/,Brazil: Fear for safety
2008-11-05,United States of America,/en/documents/amr51/133/2008/fr/,États-Unis (Texas). Peine de mort. Robert Jean Hudson
2008-11-05,United States of America,/en/documents/amr51/133/2008/en/,"USA (Texas): Death Penalty, Robert Jean Hudson (m)"
2008-11-05,United States of America,/en/documents/amr51/133/2008/es/,EE. UU. (Texas). Pena de muerte
2008-11-03,United States of America,/en/documents/amr51/130/2008/fr/,États-Unis (Texas). Peine de mort / Préoccupations d'ordre juridique.Gregory Edward Wright
2008-11-03,Iran,/en/documents/mde13/162/2008/fr/,Iran. Craintes d'exécutions imminentes. Shahrbano Nedam (f) ; Tayebeh Hojjat (f) ; Akram (f) ; Soheila Ghadiri (f) ; Zahra (f)
2008-11-03,India,/en/documents/asa20/026/2008/en/,India: Further information on fear for safety
2008-11-03,China,/en/documents/asa17/103/2008/es/,República Popular de China. Temor de tortura
2008-11-03,China,/en/documents/asa17/103/2008/fr/,Chine. Craintes de torture. Chen Zhenping (f)
2008-11-03,United States of America,/en/documents/amr51/130/2008/en/,USA (Texas): Further information on Death penalty/Legal concern: Gregory Edward Wright (m)
2008-11-03,China,/en/documents/asa17/103/2008/en/,People's Republic of China: Fear of torture: Chen Zhenping (f)
2008-11-03,Iran,/en/documents/mde13/162/2008/es/,IRÁN. Temor de ejecución inminente
2008-11-03,India,/en/documents/asa20/026/2008/es/,INDIA. Temor por la seguridad
2008-11-03,India,/en/documents/asa20/026/2008/fr/,Inde. Craintes pour la sécurité. La population du district de Kandhamal
2008-11-03,Iran,/en/documents/mde13/162/2008/en/,Iran: Further information on fear of imminent execution
2008-10-31,Pakistan,/en/documents/asa33/025/2008/en/,Pakistan: Death Penalty: Zulfiqar Ali (m)
2008-10-31,Afghanistan,/en/documents/asa11/013/2008/fr/,Afghanistan. Peine de mort. Sayed Perwiz Kambakhsh
2008-10-31,Pakistan,/en/documents/asa33/025/2008/fr/,Pakistan. Peine de mort. Zulfiqar Ali
2008-10-31,Afghanistan,/en/documents/asa11/013/2008/es/,AFGANISTÁN. Pena de muerte
2008-10-31,Eritrea,/en/documents/eur42/006/2008/fr/,Suède. Renvoi forcé / Torture. Terhas Mlash Abraha (f)
2008-10-31,Eritrea,/en/documents/eur42/006/2008/es/,SUECIA. Devolución / tortura
2008-10-31,Iran,/en/documents/mde13/160/2008/es/,IRÁN. Detención en régimen de incomunicación / temor de tortura u otros malos tratos
2008-10-31,Pakistan,/en/documents/asa33/025/2008/es/,PAKISTÁN. Pena de muerte
2008-10-31,Afghanistan,/en/documents/asa11/013/2008/en/,Afghanistan: Further Information on Death Penalty: Sayed Perwiz Kambakhsh (m)
2008-10-31,Iran,/en/documents/mde13/160/2008/en/,Iran: Further Information on Incommunicado detention/Fear of torture or ill-treatment: Jamila Nabgan
2008-10-31,Eritrea,/en/documents/eur42/006/2008/en/,Sweden: Forcible return/torture: Terhas Mlash Abraha (f)
2008-10-31,Iran,/en/documents/mde13/160/2008/fr/,Iran. Détention au secret / Craintes de torture ou d'autres mauvais traitements. Jamila Nabgan (f)
2008-10-30,NA,/en/documents/mde15/043/2008/fr/,"Israël / Territoires palestiniens occup�s. Expulsions forcées / Inquiétudes pour la santé. 45 habitants du village d'Umm al Kheir, dont 30 enfants"
2008-10-30,NA,/en/documents/mde15/043/2008/es/,ISRAEL Y LOS TERRITORIOS PALESTINOS OCUPADOS. Desalojo forzoso / preocupación por la salud
2008-10-30,NA,/en/documents/mde15/043/2008/en/,Israel/Occupied Palestinian Territories: Forced Eviction/ health concern
2008-10-29,Canada,/en/documents/amr20/010/2008/fr/,Canada. Craintes d'emprisonnement pour raisons d'opinion. Matthew Lowell
2008-10-29,Canada,/en/documents/amr20/010/2008/es/,CANADÁ. Posible preso de conciencia
2008-10-29,Canada,/en/documents/amr20/010/2008/en/,"Canada: Further Information on possible prisoner of conscience, Matthew Lowell (m)"
2008-10-29,Yemen,/en/documents/mde31/011/2008/es/,YEMEN. Temor de ejecución inminente
2008-10-29,Yemen,/en/documents/mde31/011/2008/fr/,Yémen. Craintes d'exécutions imminentes. Ismail Lutef Huraish ; Ali Mussaraa Muhammad Huraish
2008-10-29,Yemen,/en/documents/mde31/011/2008/en/,Yemen: Further Information on Fear of imminent Execution
2008-10-29,Mexico,/en/documents/amr41/055/2008/en/,Mexico: Further Information on Fear for safety
2008-10-29,Mexico,/en/documents/amr41/055/2008/fr/,Mexique. Craintes pour la sécurité. Carlos Solís Reina ; Luis Alberto Salas Barajas
2008-10-29,Mexico,/en/documents/amr41/055/2008/es/,MÉXICO. Temor por la seguridad
2008-10-28,Honduras,/en/documents/amr37/005/2008/es/,HONDURAS. Temor por la seguridad / amenazas de muerte
2008-10-28,Honduras,/en/documents/amr37/005/2008/en/,Honduras: Fear for Safety/Death Threats
2008-10-28,Honduras,/en/documents/amr37/005/2008/fr/,Honduras. Craintes pour la sécurité / Menaces de mort. Lorna Redell Jackson García ; Juana Leticia Maldonaldo Gutíerrez ; ainsi que les quatre autres membres du comité exécutif du SITRAFL
2008-10-27,United States of America,/en/documents/amr51/121/2008/es/,EE. UU. (Georgia). Pena de muerte / preocupación jurídica
2008-10-27,United States of America,/en/documents/amr51/121/2008/fr/,États-Unis (Géorgie). Peine de mort / Préoccupations d'ordre juridique. Troy Anthony Davis
2008-10-27,Haiti,/en/documents/amr36/005/2008/en/,Haiti: Fear for safety/death threats
2008-10-27,Haiti,/en/documents/amr36/005/2008/es/,HAITÍ. Temor por la seguridad / amenazas de muerte
2008-10-27,Colombia,/en/documents/amr23/040/2008/es/,COLOMBIA. Temor por la seguridad / amenazas de muerte / homicidios
2008-10-27,United States of America,/en/documents/amr51/121/2008/en/,USA (Georgia): Further information on Death penalty/Legal concern: Troy Anthony Davis (m)
2008-10-27,Haiti,/en/documents/amr36/005/2008/fr/,Haïti. Craintes pour la sécurité / Menaces de mort. David Boniface ainsi que ses proches
2008-10-27,Colombia,/en/documents/amr23/040/2008/fr/,Colombie. Craintes pour la sécurité / Menaces de mort / Homicides
2008-10-27,Colombia,/en/documents/amr23/040/2008/en/,Colombia: Fear for Safety/Death threats/Killings
2008-10-24,China,/en/documents/asa17/102/2008/fr/,Chine. Peine de mort. Yang Jia
2008-10-24,Mexico,/en/documents/amr41/053/2008/en/,"Mexico: Fear for safety/Legal concern:  Residents of the town of Rafael Lara Grajales, Puebla state"
2008-10-24,Mexico,/en/documents/amr41/054/2008/en/,Mexico: Fear for safety
2008-10-24,Guatemala,/en/documents/amr34/022/2008/en/,Guatemala: Fear for safety/Death threats
2008-10-24,Brazil,/en/documents/amr19/013/2008/es/,BRASIL. Temor por la seguridad / temor de tortura u otros malos tratos
2008-10-24,Guatemala,/en/documents/amr34/022/2008/fr/,Guatémala. Craintes pour la sécurité / Menaces de mort. Norma Cruz (f)
2008-10-24,China,/en/documents/asa17/101/2008/fr/,Chine. Appel en faveur de la remise en liberté de Hu Jia auquel le parlement européen vient de décerner le Prix Sakharov
2008-10-24,Guatemala,/en/documents/amr34/022/2008/es/,GUATEMALA. Temor por la seguridad / amenazas de muerte
2008-10-24,Mexico,/en/documents/amr41/053/2008/es/,MÉXICO. Temor por la seguridad / preocupación jurídica
2008-10-24,Mexico,/en/documents/amr41/054/2008/es/,MÉXICO. Temor por la seguridad
2008-10-24,China,/en/documents/asa17/102/2008/en/,People's Republic of China: Further Information on Death penalty: Yang Jia (m)
2008-10-24,United States of America,/en/documents/amr20/009/2008/en/,Canada: Possible prisoner of conscience: Matthew Lowell (m)
2008-10-24,Mexico,/en/documents/amr41/053/2008/fr/,Mexique. Craintes pour la sécurité / Préoccupations d'ordre juridique. Les habitants de la ville de Rafael Lara Grajales
2008-10-24,China,/en/documents/asa17/102/2008/es/,República Popular de China. Pena de muerte
2008-10-24,Brazil,/en/documents/amr19/013/2008/en/,Brazil: Fear for safety/fear of torture or other ill-treatment
2008-10-24,Mexico,/en/documents/amr41/054/2008/fr/,Mexique. Craintes pour la sécurité. Carmelino Navarro Jiménez ; Manuela Morales Gómez (f) ; Leonardo Navarro Jiménez ; Juan Navarro Jiménez
2008-10-24,Brazil,/en/documents/amr19/013/2008/fr/,Brésil. Craintes pour la sécurité / Craintes de torture ou d'autres formes de mauvais traitements. Rosival Ferreira da Silva ; Jurandi Jesus da Silva ; Glicéria da Silva (f) ; ainsi que les membres de la communauté indigène Tupinamba de Serra do Padeiro
2008-10-24,United States of America,/en/documents/amr20/009/2008/es/,CANADÁ. Posible preso de conciencia
2008-10-24,United States of America,/en/documents/amr20/009/2008/fr/,Canada. Craintes d'emprisonnement pour raisons d'opinion. Matthew Lowell
2008-10-23,Ethiopia,/en/documents/afr25/010/2008/fr/,Éthiopie. Torture / Détention au secret. Mulatu Aberra ; Najima Jamal Ismail (f) ; ainsi que le beau-père de celle-ci
2008-10-23,Ethiopia,/en/documents/afr25/010/2008/en/,Ethiopia: Further Information on Torture/incommunicado detention
2008-10-23,Iran,/en/documents/mde13/158/2008/es/,IRÁN. Temor de tortura y otros malos tratos / Detención en régimen de incomunicación
2008-10-23,Iran,/en/documents/mde13/158/2008/en/,Iran: Further Information on Fear of torture and other ill treatment/Incommunicado detention
2008-10-23,Ethiopia,/en/documents/afr25/010/2008/es/,ETIOPÍA. Tortura / reclusión en régimen de incomunicación
2008-10-23,Iran,/en/documents/mde13/158/2008/fr/,Iran: Action complémentaire – Craintes de torture ou d'autres mauvais traitements / Détention au secret
2008-10-22,Zimbabwe,/en/documents/afr46/029/2008/fr/,Zimbabwe. Torture et autres mauvais traitements / Prisonnières d'opinion. Jenni Williams (f) ; Magodonga Mahlangu (f)
2008-10-22,Zimbabwe,/en/documents/afr46/029/2008/en/,Zimbabwe: Torture and ill-treatment/prisoners of conscience
2008-10-22,Zimbabwe,/en/documents/afr46/029/2008/es/,ZIMBABUE. Tortura y malos tratos / presos de conciencia
2008-10-22,United States of America,/en/documents/amr51/120/2008/es/,EE. UU. (Texas). Pena de muerte / preocupación jurídica
2008-10-22,United States of America,/en/documents/amr51/120/2008/en/,"USA (Texas):Death penalty / Legal concern, Gregory Edward Wright (m)"
2008-10-22,United States of America,/en/documents/amr51/120/2008/fr/,États-Unis (Texas). Peine de mort / Préoccupations d'ordre juridique. Gregory Edward Wright
2008-10-22,Iran,/en/documents/mde13/157/2008/en/,Iran: Further Information on Death penalty/stoning
2008-10-22,Israel and Occupied Palestinian Territories,/en/documents/mde15/042/2008/en/,Israel/Occupied Palestinian Territories/Egypt : Further Information on Medical Concern
2008-10-22,Israel and Occupied Palestinian Territories,/en/documents/mde15/042/2008/es/,ISRAEL/TERRITORIOS PALESTINOS OCUPADOS/EGIPTO. Preocupación médica
2008-10-22,Yemen,/en/documents/mde31/009/2008/es/,YEMEN. Temor de ejecución inminente
2008-10-22,Yemen,/en/documents/mde31/009/2008/ar/,اليمن: خوف من إعدام وشيك
2008-10-22,Yemen,/en/documents/mde31/009/2008/fr/,Yémen. Craintes d'exécutions imminentes. Ismail Lutef Huraish ; Ali Mussaraa Muhammad Huraish
2008-10-22,Iran,/en/documents/mde13/157/2008/fr/,"Iran. Peine de mort / Lapidation. Zohreh Kabiri Niat (f) ; Azar Kabiri Niat, alias Akram (f)"
2008-10-22,Iran,/en/documents/mde13/157/2008/es/,IRÁN. Pena de muerte / lapidación
2008-10-22,Yemen,/en/documents/mde31/009/2008/en/,Yemen: Fear of imminent execution
2008-10-22,Israel and Occupied Palestinian Territories,/en/documents/mde15/042/2008/fr/,Israël/Territoires palestiniens occupés / Égypte. Action complémentaire. Préoccupations d'ordre médical
2008-10-21,Cameroon,/en/documents/afr24/013/2008/fr/,Guinée équatoriale. Disparition forcée / Détention au secret / Craintes de torture ou d'autres mauvais traitements. Cipriano Nguema Mba
2008-10-21,Iran,/en/documents/mde13/156/2008/en/,Iran: Further Information on Prisoners of Conscience/ Death Penalty
2008-10-21,Syria,/en/documents/mde24/031/2008/fr/,"Syrie. L'enquête sur les homicides de Sami Matouq et Joni Suleiman est ouverte, mais entravée par la falsification de preuves"
2008-10-21,Cameroon,/en/documents/afr24/013/2008/es/,GUINEA ECUATORIAL. Desaparición forzada / reclusión en régimen de incomunicación / temor de tortura o malos tratos
2008-10-21,Iran,/en/documents/mde13/155/2008/es/,IRÁN. Detención arbitraria / temor de tortura u otros malos tratos
2008-10-21,Cameroon,/en/documents/afr24/013/2008/en/,Equatorial Guinea: Enforced disappearance/ incommunicado detention/ fear of torture or ill-treatment: Cipriano Nguema Mba (m)
2008-10-21,Iran,/en/documents/mde13/156/2008/es/,IRÁN. Presos de conciencia / Pena de muerte
2008-10-21,Iran,/en/documents/mde13/155/2008/en/,Iran: Arbitrary detention/ fear of torture or other ill-treatment: Esha Momeni (f)
2008-10-21,Iran,/en/documents/mde13/156/2008/fr/,Iran. Prisonniers d'opinion / Peine de mort. Mahmoud Matin ; Arash Basirat
2008-10-21,Iran,/en/documents/mde13/155/2008/fr/,Iran. Détention arbitraire / Craintes de torture ou d'autres mauvais traitements. Esha Momeni (f)
2008-10-20,Mexico,/en/documents/amr41/052/2008/en/,Mexico: Fear for torture or ill-treatment/ Legal concern: Juan Manuel Martínez (m)
2008-10-20,Iran,/en/documents/mde13/152/2008/en/,Iran: Incommunicado detention/fear of torture or other ill-treatment: Jamila Nabgan (f)
2008-10-20,Iran,/en/documents/mde13/152/2008/es/,IRÁN. Detención en régimen de incomunicación / temor de tortura u otros malos tratos
2008-10-20,Iran,/en/documents/mde13/153/2008/en/,Iran: Further Information on death penalty: Hossein Haghi (m)
2008-10-20,Russian Federation,/en/documents/eur46/028/2008/fr/,Russie (Tchétchénie). Craintes pour la sécurité / Torture / Détention au secret / Disparition forcée. Makhmadsalors Delilovitch Massaïev (alias Mukhamadsalakh Massaïev)
2008-10-20,Iran,/en/documents/mde13/152/2008/fr/,Iran. Détention au secret / Craintes de torture ou d'autres mauvais traitements. Jamila Nabgan (f)
2008-10-20,Bosnia and Herzegovina,/en/documents/eur63/005/2008/es/,BOSNIA Y HERZEGOVINA.Devolución (refoulement) / Temor de tortura o malos tratos
2008-10-20,Iran,/en/documents/mde13/153/2008/fr/,Iran. Peine de mort. Hossein Haghi
2008-10-20,Russian Federation,/en/documents/eur46/028/2008/en/,Russian Federation (Chechnya): Further Information on fear for safety/ torture/ incommunicado detention/ enforced disappearance: Makhmadsalors Delilovich Masaev (also known as Mukhamadsalakh Masaev) (m)
2008-10-20,Bosnia and Herzegovina,/en/documents/eur63/005/2008/en/,Bosnia and Herzegovina: Forcible return/ fear of torture or ill-treatment: Imad Al Husin (m)
2008-10-20,Bosnia and Herzegovina,/en/documents/eur63/005/2008/fr/,Bosnie-Herzégovine. Renvoi forcé / Craintes de torture ou d'autres mauvais traitements. Imad al Husein
2008-10-20,Iran,/en/documents/mde13/153/2008/es/,IRÁN. Pena de muerte
2008-10-20,Mexico,/en/documents/amr41/052/2008/es/,MÉXICO. Temor de tortura o malos tratos / preocupación jurídica
2008-10-20,Russian Federation,/en/documents/eur46/028/2008/es/,FEDERACIÓN RUSA.(REPÚBLICA CHECHENA)Temor por la seguridad / Tortura / Detención en régimen de incomunicación / Desaparición forzada
2008-10-20,Mexico,/en/documents/amr41/052/2008/fr/,Mexique. Craintes de torture ou d'autres mauvais traitements / Préoccupations d'ordre juridique. Juan Manuel Martínez
2008-10-17,Turkey,/en/documents/eur44/021/2008/fr/,Turquie. Torture et autres mauvais traitements. Ozgur Karakaya ; Cihan Gunn. Personne morte : Engin Ceber
2008-10-17,Turkey,/en/documents/eur44/021/2008/es/,TURQUÍA. Tortura / Malos trato
2008-10-17,Turkey,/en/documents/eur44/021/2008/en/,Turkey: Further Information on Torture/ill-treatment
2008-10-16,United States of America,/en/documents/amr51/116/2008/en/,"USA (Georgia): Death penalty/Legal concern, Troy Anthony Davis (m)"
2008-10-16,United States of America,/en/documents/amr51/116/2008/fr/,États-Unis (Géorgie). Peine de mort / Préoccupations d'ordre juridique. Troy Anthony Davis
2008-10-16,United States of America,/en/documents/amr51/116/2008/es/,ESTADOS UNIDOS. Pena de muerte / Preocupación jurídica
